date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2023-07-23,Chilmark,MA,Chilmark Free Public Library,,,,,Martha's Vineyard Black Lives Matter,,"against police brutality, against racism",1,demonstration,,,,,,,,,,every Sunday since June 2021; first Sunday of each month on Zoom,,https://www.mvblm.org/ourstory,https://www.mvtimes.com/2023/07/05/local-black-lives-matter-chapter-contemplates-future/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,El Dorado,KS,1000 N Main St,,,,,,,"for abortion rights, for women's rights, against amendment to state constitution that would allow laws banning abortion",1,rally,,,,,,,,,,every Sunday; unclear when it started; our coverage starts 7/17/22,,https://www.butlercountytimesgazette.com/2022/07/16/vote-no-group-rallies-in-augusta/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Elizabeth,NJ,"Elizabeth Detention, 625 Evans St","Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",,,,Southeast Dignity Not Detention Coalition,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE",1,vigil,,,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Houston,TX,Consulate General of Israel,,count pic,20,25,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, protect Israeli democracy, American flag, saving Israeli democracy, save our startup nation, must resist",0,march,,,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1683141055317786627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Kansas City,MO,Swope Park,,count video,100,150,United in Peace Foundation; Church of Scientology; The Justice and Dignity Center; Mothers United,,"against violent crime, choose peace",0,caravan; rally,,motorcycle ride; prayer,,,,,,,,,,https://www.kshb.com/news/local-news/united-in-peace-foundation-holds-10th-peace-ride-sunday-in-an-effort-to-end-violence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Lee,MA,Stockbridge Rd and I-90,,count pic,2,3,Patriot Front,,"for white supremacy, for patriotism, victory or death",2,banner drop,,,,,,,,,,"date not speciffied, so dating to day before post",,https://t.me/PatriotFrontUpdates/16030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Little Compton,RI,Town Green,,,,,Sakonnet Peace Alliance,,"for peace, for gun control, for climate action",1,vigil,,,,,,,,,,every Sunday since 2003,,https://ecori.org/hardy-little-compton-alliance-has-held-outdoor-vigils-every-sunday-for-the-past-20-years/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Los Angeles,CA,"Consulate General of Israel, 11766 Wilshire Blvd",Saving Israeli Democracy,,,,Defend Israeli Democracy; UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,demonstration,,,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1682104665477898245,https://www.facebook.com/events/981528103189336/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Los Angeles,CA,Wilshire Blvd and Vermont Ave; Consulate General of El Salvador; Equitable Plaza,People's State of the Nation Address,hundreds,200,200,Bayan SoCal; Malaya SoCal; International League of Peoples Struggle; GABRIELA LA; FRSO,,"against president of Philippines Ferdinand Marcos Jr., for democracy and human rights in the Philippines, against U.S. imperialism",0,march,,singing; destroyed effigy of Marcos,,,,,,,,,,https://www.fightbacknews.org/2023/7/30/los-angeles-march-protests-political-repression-and-us-military-presence-philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Mankato,MN,,,,,,Peace Vigil Mankato,,for peace,0,vigil,,,,,,,,,,every Sunday since 2001,,https://www.mankatofreepress.com/news/local_news/coming-sunday-weekly-vigil-promotes-peace/article_56859594-a97a-11ed-b810-53576c395f5b.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Nashua,NH,Soldiers and Sailors Monument,Freedom Rally,,,,,,"against coronavirus mask and vaccination mandates, for freedom, for patriotism",2,protest,,,,,,,,,,every Sunday,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,New Haven,CT,"Sterling Memorial Library, Yale University",,count video,15,20,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, keep the court supreme",0,rally,,megaphone,,,,,,,,,,https://twitter.com/KaminskiMed/status/1683476339326701570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,New Orleans,LA,Louis Armstrong Park,"Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",,,,Southeast Dignity Not Detention Coalition,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE",1,vigil,,,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,New York,NY,"City Hall Park, Manhattan; Brooklyn Bridge",,"hundreds; more than 1,000",200,1000,,Israelis; Americans; elected officials,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, democracy!, saving Israeli democracy",0,march; rally,,,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1683143009150304256,https://www.timesofisrael.com/hundreds-of-anti-overhaul-protesters-march-across-new-yorks-brooklyn-bridge/,https://www.jta.org/2023/07/24/ny/when-there-is-a-crisis-over-there-we-feel-it-viscerally-here-new-yorkers-march-in-solidarity-with-israeli-protesters,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,New York,NY,"Museum of Chinese in America, 215 Centre St",March Against Displacement and Racist Violence,,,,Youth Against Displacement,,"in solidarity with workers at Jing Fong restaurant, against gentrification and displacement from Chinatown, against racism",1,picket,,,,,,,,,,every Thursday thru Sunday,,https://docs.google.com/forms/d/e/1FAIpQLSexLtzOKkZaCS9V-BiKJUeXEUQu0rGczFqAhrC5rBSOW-Qe6w/viewform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,North Adams,MA,Brown St and River St,,count pic,3,4,Patriot Front,,"for white supremacy, for patriotism, victory or death",2,banner drop,,,,,,,,,,"date not speciffied, so dating to day before post",,https://t.me/PatriotFrontUpdates/16023?single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Olympia,WA,Washington State Capitol,,count pic,4,5,White Lives Matter Washington,,"for white supremacy, white lives matter",2,march,,wore face coverings and hats and matching branded WLM sweatshirts; white power hand gestures; stickering,,,,,,,,,,https://t.me/WhiteLivesMatterOfficial/8845,https://twitter.com/wlmglobal/status/1683816800952131585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Philadelphia,PA,National Museum of American Jewish History,Saving Israeli Democracy,,,,Defend Israeli Democracy; UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,demonstration,,,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1682104665477898245,https://www.facebook.com/events/230731873214984/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Prescott,AZ,"Yavapai Regional Medical Center West, 1003 Willow Creek Rd",Freedom Rally,,,,Worldwide Rally for Freedom,,"for medical freedom, against vaccination mandates",2,rally,,,,,,,,,,"every Sunday, unclear when it started, we pick it up in March 2023",,https://t.me/USARALLYBOARD/13865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Ridgefield,WA,Pioneer St and I-5,Exit 14 Flag Wave,,,,,,"for freedom, for patriotism",2,demonstration,,,,,,,,,,every Sunday since September 2020,,https://t.me/USARALLYBOARD/14209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against police terrorism, against mass incarceration, against racial injustice",1,demonstration,,,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,https://www.instagram.com/p/CaSTboAu4rQ/,https://www.instagram.com/p/Cn0kEJfNppE/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Round Rock,TX,"Round Rock Municipal Courthouse, 301 W Baghdad Ave",Hands Off My Body!,,,,,,"against overturning Roe v. Wade, for reproductive rights",1,protest,,,,,,,,,,weekly on Sundays until Roe v. Wade is restored,,https://act.wewontgoback.com/event/bans-off-our-bodies-events/4419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,San Antonio,TX,Main Plaza,"Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",,,,Southeast Dignity Not Detention Coalition,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE",1,vigil,,,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,San Diego,CA,"De Anza Boat Launch, Mission Bay",Saving Israeli Democracy,count video,40,50,Defend Israeli Democracy; UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, American flag, saving Israeli democracy",0,demonstration,,,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1682104665477898245,https://www.facebook.com/events/2223153201211169/,https://twitter.com/UnxeptableD/status/1683721279235588098,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,San Diego,CA,Friendship Park,,count pic,20,30,Friends of Friendship Park,,"for saving Friendship Park, against construction of border wall, for immigrants' rights",1,rally,,worship service,,,,,,,,,,https://twitter.com/joeorephoto/status/1683328179455541248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,San Diego,CA,San Diego Convention Center,,count pic,3,5,,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, the galaxy [loves] Kaplan, all pilots join the rebellion / [love] Kaplan, Israel flag",0,demonstration,,dressed in costumes for Comic Con,,,,,,,,,,https://twitter.com/IsraeliDefend/status/1683230935515365376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Schaumburg,IL,N Meacham Rd and E Golf Rd,America Uncancelled,,,,Illinois Standing Against Tyranny,,"for patriotism, for freedom, for free speech, against communism",2,demonstration,,,,,,,,,,every Sunday,,https://t.me/illinoisstandingagaintstyranny/660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Seattle,WA,Wedgewood,,,,,,,"against planned removal of Western red cedar tree from Wedgewood neighborhood, for Indigenous peoples' rights, for environmental conservation",1,demonstration,,tree sit,,,,,,,,,,https://www.wkbn.com/news/national-world/ap-seattle-climate-activists-roost-in-old-cedar-tree-to-prevent-it-from-being-cut-down-for-new-housing/,https://www.kuow.org/stories/snoqualmie-tribe-says-wedgwood-protest-is-about-more-than-one-tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CU_P39hJaOc/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Shreveport,LA,Caddo Parish Courthouse,"Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",,,,Southeast Dignity Not Detention Coalition,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE",1,vigil,,,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Sonora,CA,Courthouse Square,,,,,BLM Peaceful Protest Sonora,,"against racism, against police brutality, against injustice, for love for all",1,protest,,,,,,,,,,every Sunday,,https://twitter.com/RNeck161/status/1487921023412748288,https://www.facebook.com/groups/2556412371354428/,https://twitter.com/ActionSonora/status/1308937277695877123,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Southampton,PA,"Southampton Friends Meeting, 710 Gravel Hill Rd",Southampton Meeting Vigil for Justice,,,,Bucks Quakers,,"against racism, against police brutality, for justice",1,vigil,,,,,,,,,,every Sunday,,https://www.quakersbucks.org/events,https://www.pym.org/standing-for-equality-and-justice-in-southampton-an-update/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Sunnyvale,CA,Mary Avenue Bridge,,hundreds,200,200,UnXeptable,ex-pats; American-born Jews; families,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, saving Israeli democracy",0,demonstration,,,,,,,,,,,,https://jweekly.com/2023/07/24/in-silicon-valley-israeli-expats-and-u-s-jews-join-protests-over-israeli-judicial-overhaul/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Washington,DC,DC Central Detention Facility,#FreedomCorner,,,,,,"for justice for people jailed or imprisoned for participation in J6 events, against inhumane conditions in jail, for patriotism",2,vigil,,,,,,,,,,nightly since 8 August 2022,,https://www.washingtonpost.com/dc-md-va/2022/09/19/protest-dc-jail-trump-j6/,https://newrepublic.com/article/170991/cpac-january-6-riot-prisoners,https://twitter.com/JFCUANNOYME/status/1646011253456875522,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Washington,DC,Lafayette Square,"Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",,,,Southeast Dignity Not Detention Coalition,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE",1,vigil,,,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Washington,DC,Lafayette Square,White House Peace Vigil,,,,,,"for banning nuclear weapons, for peace",0,vigil,,,,,,,,,,"continuous since June 3, 1981",,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1557052880187805696,https://www.the-daily-record.com/story/news/local/2022/11/25/900-days-wayne-blm-sees-more-to-be-done-works-to-start-conversations/69670266007/,https://www.the-daily-record.com/story/news/local/2023/01/07/black-lives-matter-rallies-in-wooster-near-1000-days-as-2023-begins/69784548007/,https://twitter.com/SiavashSamei/status/1624822808097222656,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Aguadilla,PR,,Campamiento Pelicano,,,,Citizens' Victory Movement,,"against illegal construction at historic Muelle de Azúcar, salven Aguadilla paren las maquinas revoquen los permisos [save Aguadilla stop the machines revoke the permits], las playas son del pueblo [the beaches belong to the people]",0,demonstration,,protest encampment,,,,,,,,,,https://twitter.com/Vaquero2XL/status/1610283827099836419,https://twitter.com/Vaquero2XL/status/1620191253060263937,https://twitter.com/Vaquero2XL/status/1620442773550923778,https://twitter.com/latinorebels/status/1623821705662832640,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Athens,GA,Alps Rd and Baxter St,,,,,Indivisible Georgia District 10,,"against racism, against police brutality, for abortion rights, for women's privacy rights, for LGBTQ+ rights",1,protest,,,,,,,,,,every Monday since the death of George Floyd,,https://www.onlineathens.com/story/news/local/2022/07/18/athens-ga-protesters-have-meet-each-week-since-death-george-floyd/10040314002/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Atlanta,GA,"Atlanta ICE, 180 Ted Turner Dr SW","Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",about three dozen,36,36,Southeast Dignity Not Detention Coalition; PSL; Asian Americans Advancing Justice Atlanta; Shut Down Folkston ICE Facility; TDOR Atlanta; ICE Breakers; Feminist Women's Health Center,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE, abolish ICE / keep families together, communities not cages!",1,rally,,some wore orange jumpsuits; signs with names and photos of migrants who died while detained in Georgia; read letters from detainees,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,https://twitter.com/ResurgensC/status/1682692141972160512,https://www.ajc.com/news/georgia-news/protesters-denounce-deaths-in-georgia-immigration-detention-centers/3UPAAEYGKFAI3JCGMGE2W5VZIM/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Atlanta,GA,Don White Memorial Park,,count video,30,35,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, no to dictatorship, save Israel democracy, tyranny thrives in silence, who put criminals in control, no academia without democracy, protect Israeli democracy, Bibi let my people go",0,protest,,megaphone; singing,,,,,,,,,,https://twitter.com/UnxeptableD/status/1683570019861684225,https://twitter.com/IsraeliDefend/status/1683850435466080259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Atlanta,GA,Woodruff Park,Peachy Monday Slow Roll,,,,Atlanta Bike Grid,,for safer roadways for bicyclists,0,bicycle ride,,bike jam,,,,,,,,,,https://www.instagram.com/p/CumgOIiMZNQ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Bala Cynwyd,PA,"Susquehanna International Group LLP, 401 City Ave",,,,,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,protest,,,,,,,,,,,,https://twitter.com/UnxeptableD/status/1683570019861684225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Boston,MA,Massachusetts State House,Perpetual State House Stand-Out for No New Fossil Fuel Infrastructure,,,,Extinction Rebellion Boston,,"for a state ban on construction of new fossil fuel infrastructure, for urgent climate action",1,demonstration,,,,,,,,,,every business day starting 6/5/23 until governor acts,,https://xrboston.org/action/state-house-stand-out-for-nnffi/,https://twitter.com/XRBoston/status/1666138212702486551,https://statehousestandout.wordpress.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Cambridge,MA,Fayette St and Broadway,,,,,New Federal State of China,,"against Luc Despins and his family, against the Communist Party of China, for patriotism, for democracy in America, against communism",2,demonstration,,,,,,,,,,daily since 2022-11-20; org backed by Miles Guo and Steve Bannon; evidence that some protesters are paid,,https://www.cambridgeday.com/2023/02/02/why-an-exiled-chinese-billionaire-has-protesters-outside-the-home-of-a-cambridge-schoolteacher/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Charles Town,WV,Route 340,Maryland Face the Truth Tour,,,,Defend Life,,"against abortion, for Catholic values",2,demonstration,,large posters with graphic images of fetal remains,,,,,,,,,,https://www.defendlife.org/docs/facethetruth07242023.pdf,https://moco360.media/2023/07/27/abortion-opponents-bring-protest-tour-to-montgomery-county-with-grisly-fetal-images/,https://www.defendlife.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Charlotte,NC,Charlotte-Mecklenburg Government Center,Moral Mondays,,,,Poor People's Campaign North Carolina; Freedom Center for Social Justice; Project 704ward; Soaring Unlimited Haiti,clergy,"against the extremist agenda of the North Carolina state legislature, for democracy, against poverty, for higher minimum wage, for universal health care, against homelessness, for moral revival, against poverty, poverty = death / we won't be silent anymore, poverty is the 4th leading cause of death, there are 140 million poor and low income people in the US / we demand to fully address poverty and low wages",1,rally,,,,,,,,,,feat. Rev. Barber,,https://twitter.com/UniteThePoor/status/1683609198846771202,https://qnotescarolinas.com/moral-monday-rally-attracts-supportive-crowd-speakers/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Chicago,IL,Hyatt Regency Hotel,,count pic,10,15,Police Station Response Team,,"for better treatment of asylum seekers and undocumented migrants in Chicago, for canceling city contract with Favorite HealthCare Staffing, asylum seekers are our neighbors, nobody should be sleeping on CPD floors, what's the plan?, community support / no cops / no contractors, sanctuary city means support asylum seekers, asylum seekers deserve better, welcome asylum seekers not Homeland Security, no borders, abolish ICE, fire Favorite Staffing / hire Chicagoans, feed people idiots",0,demonstration,,,,,,,,,,,,https://abc7chicago.com/chicago-migrants-definition-immigration-news-police/13543007/,https://www.chicagotribune.com/immigration/ct-migrant-protest-homeland-security-20230724-ocqaptzazjdi5ekvv7v6ijh3qa-story.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Delmar,NY,"Four Corners, Kenwood Ave and Delaware Ave",,,,,Bethlehem Neighbors for Peace,,"for peace, against war",0,vigil,,,,,,,,,,every Monday since 2003,,https://bethlehemneighborsforpeace.org/about/,https://altamontenterprise.com/03022023/us-peace-activists-should-noy-amplify-voices-kremlin-supporters,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Dover,NH,Central Ave and Indian Brook Drive,Anti-Mandate Rally,,,,,,"against coronavirus mask and vaccination mandates, for freedom, for medical choice",2,rally,,,,,,,,,,every Monday,,https://nhpatriothub.org/events-calendar/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Elizabeth,NJ,Union County Courthouse,"Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",count pic,30,35,Southeast Dignity Not Detention Coalition; NJ Alliance for Immigrant Justice; Pax Christi NJ; Northern New Jersey Sanctuary Coalition; Unidad Latina en Accion; Casa Freehold; PSL; First Friends,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE, abolish ICE, repeal all anti-immigrant laws",1,rally; march,,attempted delivery of report to mayor's office,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,https://twitter.com/NJAIJ/status/1683521950197456909,https://twitter.com/abolishICE_nynj/status/1683559397824274434,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Elliston,VA,,,count pic,14,16,Appalachians Against Pipelines,,"against construction of Mountain Valley Pipeline, for environmental protection, no corroded pipes, even Barbie hates pipelines, no patriarchy / no pipelines, stop men, no frackin' gas for export",1,direct action,,obstructed work at work site,,,,,,,,,,https://twitter.com/stopthemvp/status/1683497511976157184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Fayetteville,GA,,,dozens,24,24,Stunts Unlimited,stunt performers,"in solidarity with writers and actors striking for higher pay and better benefits, SAG-AFTRA on strike, SAG-AFTRA strong",0,rally,,stunt man set himself on fire,,,,,,,,,ME,https://abc7chicago.com/stunt-man-the-writers-strike-2023-actors/13552470/,https://www.latimes.com/entertainment-arts/movies/story/2023-07-26/harrison-ford-stunt-double-sets-fire-to-himself-in-sag-aftra-protest,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Frederick,MD,Route 40 W,Maryland Face the Truth Tour,,,,Defend Life,,"against abortion, for Catholic values",2,demonstration,,large posters with graphic images of fetal remains,,,,,,,,,,https://www.defendlife.org/docs/facethetruth07242023.pdf,https://moco360.media/2023/07/27/abortion-opponents-bring-protest-tour-to-montgomery-county-with-grisly-fetal-images/,https://www.defendlife.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Gladwyne,PA,,#DearDantchik,count video,20,25,UnXeptable Philly,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, against Arthur Dantchik's support for Forum Kohelet, Israel flag, keep the court supreme, American flag, this is what democracy looks like!, Israel's democracy is not for sale!, democracy!, freedom to the court",0,demonstration; march,,megaphones,,,,,,,,"outside Arthur Dantchik's house, I think",,https://twitter.com/danielle_gutman/status/1683674364707840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Hagerstown,MD,Walnut St and W Washington St,Maryland Face the Truth Tour,,,,Defend Life,,"against abortion, for Catholic values",2,demonstration,,large posters with graphic images of fetal remains,,,,,,,,,,https://www.defendlife.org/docs/facethetruth07242023.pdf,https://moco360.media/2023/07/27/abortion-opponents-bring-protest-tour-to-montgomery-county-with-grisly-fetal-images/,https://www.defendlife.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Houston,TX,"Consulate General of Israel, 24 E Greenway",,,,,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,protest,,,,,,,,,,,,https://twitter.com/UnxeptableD/status/1683570019861684225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Lafayette,LA,"Rosa Parks Transportation Center, 100 Lee Ave","Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",,,,Southeast Dignity Not Detention Coalition,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE",1,vigil,,,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Las Vegas,NV,Sunset Blvd and Eastern Ave,,,,,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government",0,protest,,,,,,,,,,,,https://twitter.com/UnxeptableD/status/1683570019861684225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Las Vegas,NV,,Guacathon 2023,,,,March for Our Lives; Change the Ref,,"against gun violence, for gun reform",1,rally,,,,,,,,,,feat. the Olivers,,https://twitter.com/AMarch4OurLives/status/1677035214831341574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Los Angeles,CA,"Consulate General of Israel, 11766 Wilshire Blvd",,count pic,25,30,UnXeptable,,"against judicial overhaul in Israel, for democracy in Israel, against Netanyahu government, Israel flag, honk 4 democracy, saving Israeli democracy, American flag",0,protest,,,,,,,,,,,,https://twitter.com/UnxeptableD/status/1683570019861684225,https://twitter.com/IsraeliDefend/status/1683850862211264512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,Montauk,NY,South Fork Wind Farm,,count pic,8,10,Committee for a Constructive Tomorrow,conservative activists; environmentalists; fishermen,"against South Fork Wind Farm, for wildlife conservation, stop windmills save whales",0,protest,,took three boats out to wind farm construction site; megaphones; verbally confronted construction workers,,,,,,,,,,https://nypost.com/2023/07/24/fishermen-activists-protest-offshore-wind-farms-near-montauk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,New Orleans,LA,"NOLA ICE, 1250 Poydras St","Nationwide Day of Action to Decry Deaths in Immigration Cages, Demand Justice",,,,Southeast Dignity Not Detention Coalition,,"against premature and avoidable deaths in custody at immigrant detention centers, for ending federal contracts with private prison companies for ICE. end all detention / families trans everyone deserves to be free",1,protest,,,,,,,,,,,,https://www.freedomforimmigrants.org/news/nationwide-actions-to-decry-deaths-in-immigration-cages-demand-justice,https://twitter.com/myanik/status/1683459607497146368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,New York,NY,"780 3rd Ave, Manhattan",,count pic,5,6,Access Research Coalition,,"for using ibogaine to treat drug overdoses, send EMTs with ibogaine not no-knock narcs, ibogaine for opiates, bring ibogaine to NYC now not 10 years from now, ibogaine for meth",0,demonstration,,,,,,,,,,outside Senator Schumer's office; feat. Dana Beal,,https://twitter.com/protest_nyc/status/1683839476043481090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
